PULocationID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,105,106,107,108,109,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,255,256,257,258,259,260,261,262,263,264,265
10,7,0,2,26,0,0,11,0,0,209,0,1,37,4,0,4,6,3,3,2,3,0,0,15,8,4,0,20,2,0,0,3,6,1,2,54,24,1,6,0,65,37,31,2,6,0,1,186,7,34,3,2,1,1,2,10,1,0,0,3,5,2,4,16,17,5,0,113,7,5,4,6,3,48,60,9,2,4,121,13,3,11,7,0,1,3,68,19,6,59,6,3,6,1,7,2,10,2,0,94,1,2,0,5,94,1,0,0,6,52,28,0,26,3,0,0,2,6,4,1,5,29,4,13,1,13,64,5,153,2,6,6,21,33,38,2,56,82,99,52,50,49,26,1,89,0,2,35,12,1,0,3,0,0,40,2,1,108,115,120,148,6,50,8,6,2,152,0,0,4,1,0,0,15,0,4,12,6,1,5,1,2,85,0,5,4,0,7,1,4,3,1,7,20,9,4,2,8,1,0,58,2,0,6,30,2,53,0,7,0,45,40,2,33,15,1,0,0,11,20,5,22,2,2,83,262,249,61,69,83,2,88,70,84,95,0,1,3,39,43,0,47,3,12,51,1,0,7,0,17,15,0,4,2,6,44,61,84,34,328
11,1,0,0,0,14,2,0,0,0,0,25,0,0,5,2,0,1,0,0,0,2,7,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,1,0,0,0,1,2,1,0,0,1,0,2,0,0,0,0,0,0,0,0,4,2,0,11,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,2,0,0,0,2,0,1,1,0,0,1,0,0,0,33,1,0,0,0,0,0,2,0,0,1,0,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,2,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,8
12,20,0,0,102,0,1,9,0,0,3,4,53,338,19,0,0,12,2,0,0,0,5,5,2,43,6,0,0,4,0,0,0,97,12,2,1,4,0,1,14,14,11,131,0,241,0,0,408,20,98,1,20,1,7,4,0,0,0,0,0,33,13,0,0,44,80,13,266,1,7,5,2,3,14,41,2,0,0,283,7,0,4,5,0,1,1,303,109,15,82,7,0,2,0,11,0,45,1,0,233,1,0,0,9,128,3,1,1,10,102,120,2,3,0,0,1,0,1,0,2,0,76,0,4,0,9,0,0,67,7,0,1,0,125,50,1,149,111,90,49,241,10,4,1,260,0,0,35,2,0,0,5,1,2,128,0,0,421,261,185,354,6,15,0,3,0,203,0,1,4,1,0,0,2,1,3,1,50,1,0,0,0,265,1,10,10,10,0,0,2,2,21,4,1,1,0,1,0,0,0,0,5,0,0,145,1,164,0,1,3,0,3,10,0,2,0,1,0,7,55,10,3,2,10,113,696,346,611,155,191,1,89,120,43,97,0,0,1,4,6,0,257,3,1,136,0,0,1,0,17,35,15,1,0,3,268,60,64,23,16
13,797,0,5,1053,0,6,123,1,3,10,7,768,3989,442,1,2,106,6,1,3,13,38,6,86,594,54,1,12,16,0,14,6,1016,55,10,49,72,0,9,420,210,158,941,14,1521,4,4,4434,267,2185,1,197,1,105,37,5,0,0,1,1,112,34,3,4,361,603,46,6370,11,12,32,21,3,139,659,13,2,2,4345,150,3,59,24,3,9,1,4146,2885,135,3180,9,15,41,3,155,2,349,2,0,2314,2,6,0,151,2674,20,2,7,192,3092,2931,1,94,2,2,3,2,1,0,38,9,2582,2,87,2,51,9,6,1866,54,6,4,1,2200,1833,1,2577,2158,2110,1557,3089,215,45,5,2344,10,12,448,48,0,0,24,3,27,6382,16,7,4160,3409,2835,3033,57,255,4,42,8,3833,2,3,4,5,7,1,24,19,41,1,811,8,2,1,1,4926,1,107,144,50,3,9,11,11,208,32,11,19,15,2,66,1,1,4,2,0,7,1403,19,4609,14,2,11,2,22,35,2,3,14,2,1,90,647,75,100,21,185,2210,4501,11429,5598,2475,4674,4,2032,2553,1501,2022,0,3,4,158,204,4,6576,17,8,6172,11,1,6,0,509,369,143,4,0,30,1932,956,1255,283,207
14,4,0,0,0,4,13,4,0,0,0,11,0,2,220,5,2,4,0,0,0,9,29,6,0,3,7,0,1,9,0,0,0,6,0,2,2,1,1,13,2,0,5,0,3,1,0,1,5,2,1,0,1,0,3,15,1,0,0,0,0,8,0,0,11,7,0,20,4,1,0,2,1,0,7,9,3,0,1,2,2,5,1,0,0,1,0,0,1,13,5,2,2,0,0,1,1,2,0,1,4,9,0,0,7,3,13,3,1,2,2,0,2,0,1,10,0,0,0,0,5,3,2,2,0,0,3,0,1,7,2,2,18,0,3,1,0,5,3,2,0,2,2,0,0,2,26,6,1,0,0,0,4,6,0,1,0,2,1,0,27,5,7,1,0,0,0,4,8,0,0,0,0,0,0,1,0,1,23,1,0,0,1,2,1,5,2,1,3,0,1,0,5,0,1,1,1,0,0,1,0,5,1,0,0,0,10,0,0,3,2,1,1,0,2,1,1,6,3,1,1,4,1,15,44,3,3,5,5,5,3,0,2,2,3,0,0,1,2,0,6,0,1,1,1,4,0,0,3,1,3,2,5,0,1,1,3,2,1,1,23
15,0,0,0,0,0,0,0,0,2,2,0,0,0,0,22,8,0,0,1,0,0,3,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,14,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,9,0,0,14,2,0,3,0,0,0,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,1,3,0,1,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,1,2,2,0,2,0,1,0,0,0,0,3,1,7,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,2,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,0,0,0,0,0,0,20
16,0,0,0,0,0,0,1,0,3,4,6,0,0,3,4,36,0,1,3,0,1,5,1,0,0,2,0,3,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,27,1,0,0,0,0,0,1,0,3,0,0,1,0,3,0,0,1,0,0,8,0,0,1,0,2,2,0,0,1,1,0,3,0,1,1,0,0,4,0,0,0,1,0,0,0,1,0,5,0,0,3,0,0,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,0,0,0,0,0,2,1,1,0,0,5,0,1,1,2,0,1,0,0,0,0,0,0,0,107,1,1,1,0,0,3,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,3,1,1,0,2,0,0,0,1,0,0,0,15,0,1,1,0,1,0,0,2,1,1,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0,44,0,1,2,0,0,4,0,1,1,0,0,0,1,2,0,3,0,0,1,0,0,1,0,0,6,0,2,0,0,0,1,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2,0,0,0,2,10
17,3,0,0,5,0,0,8,0,0,0,0,0,1,8,0,0,330,4,0,0,1,1,1,1,68,5,0,0,2,0,0,0,27,12,31,43,111,1,14,11,9,8,1,0,10,0,1,13,137,1,1,13,0,3,5,8,1,0,0,0,211,30,10,0,44,13,2,11,3,3,16,29,1,163,19,22,10,0,17,55,0,2,2,0,8,0,2,5,22,8,20,3,1,0,1,0,127,0,0,6,0,0,0,7,10,1,0,0,19,6,6,1,2,1,0,2,0,0,0,4,1,1,1,1,0,6,4,1,20,11,0,0,0,17,7,0,42,5,3,0,7,5,2,1,14,0,2,2,4,0,2,8,0,2,1,2,1,13,8,2,3,9,0,10,1,0,24,1,0,0,2,1,0,40,2,2,0,42,0,0,0,0,8,0,34,26,7,0,0,3,0,17,0,31,8,0,0,0,1,0,0,1,0,0,5,2,3,0,3,0,1,3,304,1,0,0,0,3,2,0,167,7,3,13,7,8,8,15,5,7,1,1,5,3,10,0,0,1,1,5,0,3,2,0,12,0,0,0,0,38,172,7,0,1,5,5,3,4,5,6
18,0,0,1,1,0,0,1,0,0,4,0,0,0,1,0,1,2,91,0,35,0,0,0,1,3,0,0,0,0,0,3,7,1,0,2,0,0,0,0,0,9,13,1,0,1,0,24,3,0,5,9,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,7,22,0,0,1,0,11,45,0,4,36,1,2,6,0,0,0,0,3,0,1,1,7,0,0,0,20,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,4,1,0,12,1,1,0,0,0,0,5,20,0,8,0,0,5,0,0,0,35,6,4,1,5,2,1,2,1,2,2,1,2,1,0,2,6,4,0,0,0,0,0,18,0,0,2,0,1,1,3,9,18,44,1,1,0,0,48,0,0,0,0,3,0,0,3,1,0,10,2,0,2,0,0,5,0,1,0,0,0,10,0,3,0,0,1,0,0,0,0,8,0,1,0,4,19,0,0,0,1,1,0,16,0,0,0,0,0,2,0,0,1,0,0,7,0,1,49,0,1,3,2,2,31,23,13,18,0,1,21,10,1,1,0,0,0,0,0,1,0,2,0,0,0,2,3,27
19,0,0,0,0,0,0,3,0,0,2,0,0,0,0,2,2,0,0,25,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10,0,0,0,9,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,1,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,0,0,0,1,0,0,0,7,5,4,0,0,3,2,2,1,1,1,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,2,2,0,2,0,1,0,1,0,0,1,0,0,3,0,1,0,0,1,0,0,6,0,0,0,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,1,3,2,2,3,16
20,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,0,63,0,0,0,1,0,0,0,0,0,0,5,14,1,0,1,0,0,0,0,0,7,7,3,0,0,1,15,0,0,2,2,0,0,0,2,0,0,0,0,12,0,1,0,0,0,0,0,2,4,1,0,0,0,13,8,4,1,21,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,7,2,0,8,0,0,0,0,0,0,4,7,0,1,0,1,1,0,0,0,6,1,2,0,1,3,2,2,0,0,0,6,0,0,0,2,1,2,0,0,0,0,0,7,0,1,0,0,3,0,1,8,11,19,1,0,0,0,24,0,0,0,0,0,0,1,2,1,0,10,1,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,3,0,0,1,2,7,0,0,0,0,0,0,5,0,0,1,0,0,1,0,0,1,3,9,0,0,0,10,0,5,2,2,5,14,14,4,8,0,2,13,5,0,5,0,0,0,0,2,0,0,5,0,1,0,2,0,10
21,0,0,0,1,0,0,1,0,0,0,7,0,0,10,0,1,0,0,0,0,34,9,2,1,1,2,0,0,4,0,0,0,0,0,2,1,9,0,6,0,0,0,0,2,0,0,0,1,1,1,1,1,0,1,8,0,0,0,0,0,1,1,0,2,0,0,4,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,17,0,0,0,0,1,1,0,0,3,0,0,0,0,6,1,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,1,1,0,0,4,0,0,0,2,4,1,0,0,0,1,10,6,0,1,0,0,0,2,0,1,2,0,0,0,0,1,0,1,0,0,0,0,1,6,0,0,2,0,0,0,0,2,2,0,1,0,0,0,1,0,0,1,7,0,0,0,1,0,0,1,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5,4,0,1,4,0,1,1,0,1,1,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5
22,1,0,0,0,16,0,3,0,0,0,7,0,0,38,1,5,1,1,2,0,13,60,2,0,7,10,1,1,3,0,3,0,3,0,2,2,1,0,4,16,0,1,4,3,0,2,0,1,1,1,2,14,1,1,11,1,0,0,0,0,1,1,3,33,2,0,12,4,3,0,1,1,0,3,4,9,0,0,9,0,0,2,0,1,1,0,1,0,4,2,1,0,1,0,0,0,2,0,18,2,1,1,0,2,2,14,0,0,0,1,1,1,0,1,29,0,0,0,0,5,0,0,2,1,1,1,1,0,15,1,0,0,4,6,1,0,2,0,1,1,0,0,4,0,1,4,18,0,0,0,0,3,1,0,1,0,0,2,1,7,1,3,0,0,4,1,3,4,4,1,1,0,0,1,0,1,0,3,0,11,0,1,2,1,1,0,1,2,0,0,0,0,0,100,2,1,0,0,1,0,1,0,0,2,1,16,3,1,1,2,0,0,0,1,1,0,1,0,0,0,0,0,3,8,0,1,2,0,6,1,1,1,7,2,0,0,2,0,0,0,0,1,0,0,0,3,0,2,0,0,0,0,20,1,0,2,0,1,2,8
23,0,0,0,2,2,3,3,0,0,0,0,0,1,4,0,0,1,1,1,0,0,5,37,0,1,1,0,0,2,0,0,0,5,0,0,0,1,1,0,0,0,1,0,2,0,0,2,1,77,5,0,2,0,1,0,1,0,0,0,2,5,0,11,12,1,0,1,2,0,1,0,0,0,56,27,1,131,0,0,1,1,0,0,0,0,4,0,0,5,48,0,0,0,0,0,0,0,0,2,2,5,0,0,0,1,0,1,0,1,0,0,5,0,1,6,4,2,0,0,0,0,0,0,1,0,0,0,0,4,14,0,14,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,1,2,0,0,1,0,0,0,1,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,2,0,0,0,0,2,2,0,1,1,0,1,0,0,3,1,8,2,0,0,1,0,5,0,2,0,0,1,0,1,0,0,0,2,4,1,5,0,0,32,0,0,8,1,0,0,0,0,0,0,0,1,11,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,2,2,9
24,133,0,8,133,1,0,101,0,1,6,1,12,181,10,2,2,12,24,2,31,2,5,0,3054,40,3,0,2,1,0,22,17,40,1,2,11,24,21,3,12,7557,3452,3863,0,69,0,34,2562,17,1613,3,75,1,8,6,13,2,0,1,64,14,27,2,0,28,32,1,1592,84,23,1,39,3,5603,5131,3,4,27,476,27,4,28,11,0,3,1,250,144,12,931,3,6,11,20,21,0,18,0,0,670,0,2,0,14,701,1,0,0,41,367,235,0,2274,0,0,65,25,2,0,2,0,117,28,252,33,56,11,1,696,4,3,2,37,706,890,2,2190,2065,7973,4277,183,112,23,16,181,0,0,9204,2142,34,1,4,0,1,615,84,12,1972,1442,2364,811,1,7043,58,281,53,1209,4,0,6,11,0,0,4,0,29,2,54,19,0,0,26,900,1,14,7,5,0,2,16,35,4,1,2,10,62,0,12,2,0,5,1,0,39,51,1,257,10,21,1,1,14,1,1,1,111,0,0,50,107,19,67,0,5,861,1777,435,219,717,776,43,6278,3882,17310,15094,13,37,65,697,2233,0,1124,175,20,559,15,0,7,0,33,22,8,2,5,16,84,1511,2220,187,55
